staff_id,cycle_year,month_bucket,file_path,file_name,file_sha1,kpa_code,kpa_name,kpi_id,kpi_description,rating,rating_label,impact_summary,risks_or_gaps,values_hits,evidence_type,raw_llm_json
20172672,2025,2025-12,,,a6c8cad7ed669bfef6da7a978fa7d390cd5dc5b3,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Developmental"",
  ""impact_summary"": ""The evidence supports the development of",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the development of""}"
20172672,2025,2025-12,,,0b0a7b3117c44d0b9ece470cf01fa7dc34718220,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the teaching and",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,172d3fa2771fb5a669ab18b5093ed9111a66c19f,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the teaching and",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,2384c4a9fd1e55852ea2cf475e590b79df3258a0,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the primary K",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the primary K""}"
20172672,2025,2025-12,,,30fb1dc00ffb3f6ebf963fcd5e22b64e0e15d54e,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Developmental"",
  ""impact_summary"": ""By providing a comprehensive teaching program",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""By providing a comprehensive teaching program""}"
20172672,2025,2025-12,,,bf912ddce40c70abe1d924b39ccd72eae509b902,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the transformation of",,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the transformation of""}"
20172672,2025,2025-12,,,233e87ebdd9ca21200435c7b33af340da68e46dc,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""This evidence supports the teaching and",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""This evidence supports the teaching and""}"
20172672,2025,2025-12,,,6350ba9d99fca8cf020664e9469ecc6a1fb597a6,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the primary K",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the primary K""}"
20172672,2025,2025-12,,,1596a8e06f2f8a41abbb3fd5eb60a953f66d5431,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the transformation of",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the transformation of""}"
20172672,2025,2025-12,,,112b6c50192493f482d53a10c4e01b372a21c19f,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The staff member has made significant",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The staff member has made significant""}"
20172672,2025,2025-12,,,3f4de9b28f90a506774f869ee2a0188bc67ef311,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The staff member has made significant",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The staff member has made significant""}"
20172672,2025,2025-12,,,6bf09203a36895d669f7c7d7e13c5bcafbae6208,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Developmental"",
  ""impact_summary"": ""The evidence supports the teaching and",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,0798aa234c29d2f4f191ad29feeb183f9706438e,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""By Byron Bunt's teaching",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""By Byron Bunt's teaching""}"
20172672,2025,2025-12,,,2c051732da41ea1d7550239df67a57176d081fe1,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the teaching and",,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,9e7ff10cf4e3db40f12e72a78853333690b6c985,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the teaching and",,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,0369e605da739631098586b6535efbd6e2cdf13b,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Developmental"",
  ""impact_summary"": ""The evidence supports the teaching and",,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,4cadb3eb99f811747dd0279c65567f4d4336a6c0,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Developmental"",
  ""impact_summary"": ""The evidence supports the teaching and",,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,f47f81099e73dc89c992121275de208463245ab9,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the teaching and",,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,85e69343e8ddcaa5857c84c3abc5caa5841c4d52,KPA1,Teaching and Learning,,,2,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 2,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the teaching and",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 2, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 2,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,8a9bfcc477bf75cfac5d87d889f0b4ab71a821e3,KPA1,Teaching and Learning,,,4,Significant impact on student engagement and understanding of historical events and concepts related to the chosen nation.,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Significant impact on student engagement and understanding of historical events and concepts related to the chosen nation."",
  ""tier_label"": """,,,excel,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Significant impact on student engagement and understanding of historical events and concepts related to the chosen nation."", ""tier_label"": """", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Significant impact on student engagement and understanding of historical events and concepts related to the chosen nation.\"",\n  \""tier_label\"": \""""}"
20172672,2025,2025-12,,,6036218cab841632984489cbb16ae884d997dbb0,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""By using Age of Empires",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""By using Age of Empires""}"
20172672,2025,2025-12,,,d039422ccb791a7975f4833e60e4503d01bd9fbf,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the transformation of",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the transformation of""}"
20172672,2025,2025-12,,,119b070f0d21132039b9e65452004449ef5394ab,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""By incorporating storified approaches into",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""By incorporating storified approaches into""}"
20172672,2025,2025-12,,,dcea07bc2e50a30e1b874376d9772ad79a7c76b9,KPA1,Teaching and Learning,,,3,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 3,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the teaching and",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 3, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 3,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,c40d7d250fc023fab9b79c62119d4575fef68a1c,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""The evidence supports the teaching and",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""The evidence supports the teaching and""}"
20172672,2025,2025-12,,,18895b5db9e463af35857d3d4831cf782a0c400f,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""This evidence supports the primary K",,,png,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""This evidence supports the primary K""}"
20172672,2025,2025-12,,,fa1ffe8f8a1dbd5a89865a61434e7a22d9e64321,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Transformational"",
  ""impact_summary"": ""By incorporating gamification into the",,,pdf,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Transformational"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Transformational\"",\n  \""impact_summary\"": \""By incorporating gamification into the""}"
20172672,2025,2025-12,,,534afb43367f578a504dc6c4844e00581e23d2df,KPA1,Teaching and Learning,,,,,No readable text extracted from this evidence file.,,,excel,"{""__raw_text__"": """"}"
20172672,2025,2025-12,,,335daa6234ac49664aa33b5b8dbb61eba3884156,KPA1,Teaching and Learning,,,4,Partially achieved,"{
  ""primary_kpa_code"": ""KPA1"",
  ""primary_kpa_name"": ""Teaching and Learning"",
  ""rating"": 4,
  ""rating_label"": ""Partially achieved"",
  ""tier_label"": ""Developmental"",
  ""impact_summary"": ""By incorporating diverse teaching methods,",,,word,"{""primary_kpa_code"": ""KPA1"", ""primary_kpa_name"": ""Teaching and Learning"", ""rating"": 4, ""rating_label"": ""Partially achieved"", ""tier_label"": ""Developmental"", ""impact_summary"": """", ""risks_or_gaps"": """", ""values_hits"": [], ""primary_kpi_description"": """", ""__raw_text__"": ""{\n  \""primary_kpa_code\"": \""KPA1\"",\n  \""primary_kpa_name\"": \""Teaching and Learning\"",\n  \""rating\"": 4,\n  \""rating_label\"": \""Partially achieved\"",\n  \""tier_label\"": \""Developmental\"",\n  \""impact_summary\"": \""By incorporating diverse teaching methods,""}"
